date,symbol,avg_sentiment,news_count
2024-12-30,AVAX,0.0,2
2025-01-06,AVAX,0.9926,5
2025-01-13,AVAX,0.0,2
2025-01-20,AVAX,0.80434,5
2025-01-27,AVAX,0.58516,5
2025-02-03,AVAX,0.876775,12
2025-02-10,AVAX,0.9924428571428571,7
2025-02-17,AVAX,0.4839,4
2025-02-24,AVAX,0.863525,4
2025-03-03,AVAX,0.9581,4
2025-03-10,AVAX,0.44616666666666666,12
2025-03-17,AVAX,0.99666,5
2025-03-24,AVAX,0.7342000000000001,10
2025-03-31,AVAX,0.96515,8
2025-04-07,AVAX,0.9050666666666666,12
2025-04-14,AVAX,0.8509,9
2025-04-21,AVAX,0.9434777777777776,9
2025-04-28,AVAX,0.999225,4
2025-05-05,AVAX,0.8014800000000001,10
2025-05-12,AVAX,0.9414846153846154,13
2025-05-19,AVAX,0.9213,11
2025-05-26,AVAX,0.8073333333333333,9
2025-06-02,AVAX,0.971875,4
2025-06-09,AVAX,0.55428,10
2025-06-16,AVAX,0.6868153846153846,13
2025-06-23,AVAX,0.9875285714285714,7
2025-06-30,AVAX,0.9573066666666666,15
2025-07-07,AVAX,0.8686727272727274,11
2025-07-14,AVAX,0.0,2
2023-01-02,BNB,0.20739090909090907,11
2023-01-09,BNB,0.24644285714285716,7
2023-01-16,BNB,0.28019999999999995,7
2023-01-23,BNB,0.23788571428571428,7
2023-01-30,BNB,0.07348333333333333,12
2023-02-06,BNB,0.17753846153846153,13
2023-02-13,BNB,0.46583636363636366,11
2023-02-20,BNB,0.11044285714285715,7
2023-02-27,BNB,0.5876857142857144,7
2023-03-06,BNB,0.4602166666666667,6
2023-03-13,BNB,0.16224999999999998,6
2023-03-20,BNB,0.8512,3
2023-03-27,BNB,0.17732857142857145,7
2023-04-03,BNB,0.2596416666666667,12
2023-04-10,BNB,0.4134076923076923,13
2023-04-17,BNB,0.6942,7
2023-04-24,BNB,0.4952625,8
2023-05-01,BNB,0.15946999999999997,10
2023-05-08,BNB,0.51366,10
2023-05-15,BNB,0.30970000000000003,9
2023-05-22,BNB,0.2313555555555556,9
2023-05-29,BNB,0.6424,3
2023-06-05,BNB,0.22475,10
2023-06-12,BNB,0.29766,20
2023-06-19,BNB,0.43136,5
2023-06-26,BNB,0.115625,8
2023-07-03,BNB,0.019266666666666658,6
2023-07-10,BNB,0.6408181818181818,11
2023-07-17,BNB,0.43264,15
2023-07-24,BNB,0.60564,5
2023-07-31,BNB,0.295125,12
2023-08-07,BNB,0.3997,3
2023-08-14,BNB,0.43665,4
2023-08-21,BNB,-0.03785000000000001,10
2023-08-28,BNB,0.12826666666666667,3
2023-09-04,BNB,-0.10219999999999999,7
2023-09-11,BNB,-0.04127499999999998,4
2023-09-18,BNB,0.5750166666666666,6
2023-09-25,BNB,0.3286142857142857,7
2023-10-02,BNB,0.2836666666666667,3
2023-10-09,BNB,0.23785714285714285,7
2023-10-16,BNB,0.50692,5
2023-10-23,BNB,0.10033333333333332,3
2023-10-30,BNB,0.41373999999999994,5
2023-11-06,BNB,0.5178666666666666,3
2023-11-13,BNB,0.0,2
2023-11-20,BNB,-0.20797,20
2023-11-27,BNB,0.48214444444444443,9
2023-12-04,BNB,0.1811666666666667,3
2023-12-11,BNB,0.4052428571428571,7
2023-12-18,BNB,0.7645285714285714,7
2023-12-25,BNB,0.45112142857142856,14
2024-01-01,BNB,0.321225,4
2024-01-08,BNB,0.5717285714285714,7
2024-01-15,BNB,0.8103125,8
2024-01-22,BNB,0.20806666666666665,3
2024-01-29,BNB,0.79684,5
2024-02-05,BNB,0.09605,4
2024-02-12,BNB,0.5301142857142856,7
2024-02-19,BNB,0.5686583333333334,12
2024-02-26,BNB,0.6527999999999999,5
2024-03-04,BNB,0.2438625,8
2024-03-11,BNB,0.529,11
2024-03-18,BNB,0.6855100000000001,10
2024-03-25,BNB,0.6075625,8
2024-04-01,BNB,0.21938,10
2024-04-08,BNB,0.2386285714285714,7
2024-04-15,BNB,0.51836,5
2024-04-22,BNB,0.5423454545454546,11
2024-04-29,BNB,0.1638111111111111,9
2024-05-06,BNB,0.88486,5
2024-05-13,BNB,0.24200000000000002,8
2024-05-20,BNB,0.497575,8
2024-05-27,BNB,0.48491666666666666,6
2024-06-03,BNB,0.4033555555555555,18
2024-06-10,BNB,0.15644444444444444,9
2024-06-17,BNB,0.9163,3
2024-06-24,BNB,0.19344444444444442,9
2024-07-01,BNB,0.044800000000000006,5
2024-07-08,BNB,0.46316000000000007,5
2024-07-15,BNB,0.3772,4
2024-07-22,BNB,0.6685166666666666,6
2024-07-29,BNB,0.7675625,8
2024-08-05,BNB,0.06041250000000001,8
2024-08-12,BNB,-0.12424999999999999,8
2024-08-19,BNB,0.5706916666666667,12
2024-08-26,BNB,0.43156666666666665,6
2024-09-02,BNB,-0.015366666666666676,3
2024-09-09,BNB,0.3408166666666667,6
2024-09-16,BNB,0.7334285714285714,7
2024-09-23,BNB,0.2526,10
2024-09-30,BNB,0.0,2
2024-10-07,BNB,0.38402857142857144,7
2024-10-14,BNB,0.4098875,8
2024-10-21,BNB,0.06005000000000002,4
2024-10-28,BNB,0.6367222222222222,9
2024-11-04,BNB,0.6992090909090909,11
2024-11-11,BNB,0.984925,4
2024-11-18,BNB,0.566175,4
2024-11-25,BNB,0.6897777777777778,18
2024-12-02,BNB,0.3548,10
2024-12-09,BNB,0.8809571428571429,7
2024-12-16,BNB,0.7297190476190476,21
2024-12-23,BNB,0.6776846153846154,13
2024-12-30,BNB,0.700575,8
2025-01-06,BNB,0.9441125,8
2025-01-13,BNB,0.79652,15
2025-01-20,BNB,0.9969777777777777,9
2025-01-27,BNB,0.9614666666666666,6
2025-02-03,BNB,0.6132846153846153,13
2025-02-10,BNB,0.7787333333333334,27
2025-02-17,BNB,0.8798666666666667,9
2025-02-24,BNB,0.5615454545454545,11
2025-03-03,BNB,0.445025,8
2025-03-10,BNB,0.9739800000000001,10
2025-03-17,BNB,0.6456478260869565,23
2025-03-24,BNB,0.34802941176470586,17
2025-03-31,BNB,0.7961400000000001,20
2025-04-07,BNB,0.6700416666666666,12
2025-04-14,BNB,0.7803933333333333,15
2025-04-21,BNB,0.6793076923076923,13
2025-04-28,BNB,0.9285375,8
2025-05-05,BNB,0.5955333333333334,24
2025-05-12,BNB,0.841323076923077,13
2025-05-19,BNB,0.8808166666666666,18
2025-05-26,BNB,0.8320714285714287,14
2025-06-02,BNB,0.6544928571428572,14
2025-06-09,BNB,0.8470125,16
2025-06-16,BNB,0.8109333333333333,12
2025-06-23,BNB,0.8243857142857143,14
2025-06-30,BNB,0.7683947368421054,19
2025-07-07,BNB,0.69575,18
2025-07-14,BNB,0.9419625,16
2022-12-26,BTC,0.3017785714285714,14
2023-01-02,BTC,0.2925611111111111,90
2023-01-09,BTC,0.3072930434782609,115
2023-01-16,BTC,0.21005350877192983,114
2023-01-23,BTC,0.3529233576642336,137
2023-01-30,BTC,0.27443720930232557,129
2023-02-06,BTC,0.2184436974789916,119
2023-02-13,BTC,0.32906907216494846,97
2023-02-20,BTC,0.27632222222222225,90
2023-02-27,BTC,0.13448301886792452,106
2023-03-06,BTC,0.1420838383838384,99
2023-03-13,BTC,0.2568047619047619,105
2023-03-20,BTC,0.31603474576271184,118
2023-03-27,BTC,0.325589247311828,93
2023-04-03,BTC,0.29696370967741936,124
2023-04-10,BTC,0.3891423611111111,144
2023-04-17,BTC,0.2704516393442623,122
2023-04-24,BTC,0.295715,120
2023-05-01,BTC,0.2811081081081081,148
2023-05-08,BTC,0.2852198675496689,151
2023-05-15,BTC,0.36037372262773726,137
2023-05-22,BTC,0.33710367647058825,136
2023-05-29,BTC,0.3549772727272727,132
2023-06-05,BTC,0.3094029411764706,102
2023-06-12,BTC,0.4363177419354839,124
2023-06-19,BTC,0.5301147651006711,149
2023-06-26,BTC,0.4129209150326797,153
2023-07-03,BTC,0.36415833333333336,180
2023-07-10,BTC,0.3847022222222222,135
2023-07-17,BTC,0.49297424242424237,132
2023-07-24,BTC,0.43707203389830507,118
2023-07-31,BTC,0.3496205298013245,151
2023-08-07,BTC,0.3425959731543624,149
2023-08-14,BTC,0.17927964071856287,167
2023-08-21,BTC,0.16516577181208053,149
2023-08-28,BTC,0.33205562130177513,169
2023-09-04,BTC,0.26875855263157894,152
2023-09-11,BTC,0.29468014705882356,136
2023-09-18,BTC,0.27554814814814815,162
2023-09-25,BTC,0.3047371428571429,175
2023-10-02,BTC,0.3420294642857143,112
2023-10-09,BTC,0.22674436090225564,133
2023-10-16,BTC,0.4348194805194805,154
2023-10-23,BTC,0.4573862944162436,197
2023-10-30,BTC,0.4717927152317881,151
2023-11-06,BTC,0.37356131386861313,137
2023-11-13,BTC,0.36490700636942675,157
2023-11-20,BTC,0.44431732283464564,127
2023-11-27,BTC,0.39814213836477985,159
2023-12-04,BTC,0.40249766081871347,171
2023-12-11,BTC,0.4361973154362416,149
2023-12-18,BTC,0.4910580882352941,136
2023-12-25,BTC,0.37078757763975156,161
2024-01-01,BTC,0.4540436974789916,238
2024-01-08,BTC,0.45917620689655175,290
2024-01-15,BTC,0.3818632124352332,193
2024-01-22,BTC,0.26700685714285716,175
2024-01-29,BTC,0.423668125,160
2024-02-05,BTC,0.4311307142857143,140
2024-02-12,BTC,0.40293559322033895,177
2024-02-19,BTC,0.3378093922651934,181
2024-02-26,BTC,0.431152427184466,206
2024-03-04,BTC,0.5078644628099174,242
2024-03-11,BTC,0.37493379629629625,216
2024-03-18,BTC,0.3504564766839378,193
2024-03-25,BTC,0.43555470588235295,170
2024-04-01,BTC,0.39661616161616164,198
2024-04-08,BTC,0.36498659217877094,179
2024-04-15,BTC,0.28829655172413793,232
2024-04-22,BTC,0.24350635838150292,173
2024-04-29,BTC,0.25991973684210523,228
2024-05-06,BTC,0.3798857142857143,175
2024-05-13,BTC,0.39550096153846154,208
2024-05-20,BTC,0.5059147435897436,156
2024-05-27,BTC,0.3548116666666667,180
2024-06-03,BTC,0.4236776190476191,210
2024-06-10,BTC,0.39228206278026906,223
2024-06-17,BTC,0.33083215859030835,227
2024-06-24,BTC,0.19235021459227467,233
2024-07-01,BTC,0.20328832684824902,257
2024-07-08,BTC,0.2581869565217391,253
2024-07-15,BTC,0.4394059829059829,234
2024-07-22,BTC,0.4504773076923077,260
2024-07-29,BTC,0.27852908366533863,251
2024-08-05,BTC,0.19856035242290748,227
2024-08-12,BTC,0.3095353488372093,215
2024-08-19,BTC,0.35388823529411767,170
2024-08-26,BTC,0.24905750000000001,160
2024-09-02,BTC,0.1170778409090909,176
2024-09-09,BTC,0.27684423076923076,208
2024-09-16,BTC,0.32942485549132944,173
2024-09-23,BTC,0.42776285714285717,175
2024-09-30,BTC,0.24620409356725148,171
2024-10-07,BTC,0.2497616766467066,167
2024-10-14,BTC,0.38354539877300614,163
2024-10-21,BTC,0.315241717791411,163
2024-10-28,BTC,0.46306634146341463,205
2024-11-04,BTC,0.452504347826087,207
2024-11-11,BTC,0.46821296296296294,216
2024-11-18,BTC,0.3575706806282723,191
2024-11-25,BTC,0.45474896907216494,194
2024-12-02,BTC,0.6265497630331753,211
2024-12-09,BTC,0.5631862204724409,254
2024-12-16,BTC,0.5526443965517241,232
2024-12-23,BTC,0.6409076595744682,235
2024-12-30,BTC,0.6905895454545454,220
2025-01-06,BTC,0.5376659388646289,229
2025-01-13,BTC,0.6453290748898678,227
2025-01-20,BTC,0.6349903225806451,186
2025-01-27,BTC,0.6494004524886878,221
2025-02-03,BTC,0.48240703517587935,199
2025-02-10,BTC,0.6432544554455445,202
2025-02-17,BTC,0.6406358585858586,198
2025-02-24,BTC,0.41971203319502076,241
2025-03-03,BTC,0.5243716666666667,240
2025-03-10,BTC,0.48337739463601537,261
2025-03-17,BTC,0.5693088785046729,214
2025-03-24,BTC,0.5951589285714285,224
2025-03-31,BTC,0.5464831967213115,244
2025-04-07,BTC,0.49949520547945203,292
2025-04-14,BTC,0.5430357414448669,263
2025-04-21,BTC,0.7110892592592593,270
2025-04-28,BTC,0.5992992424242425,264
2025-05-05,BTC,0.5549366412213741,262
2025-05-12,BTC,0.5809564444444445,225
2025-05-19,BTC,0.6002681818181819,286
2025-05-26,BTC,0.6145650980392157,255
2025-06-02,BTC,0.4475349090909091,275
2025-06-09,BTC,0.5126481751824817,274
2025-06-16,BTC,0.4814857142857143,259
2025-06-23,BTC,0.6111517361111111,288
2025-06-30,BTC,0.6103355212355213,259
2025-07-07,BTC,0.6534683794466404,253
2025-07-14,BTC,0.6712050980392157,255
2025-07-21,BTC,0.8569894736842106,38
2022-12-26,DOGE,0.0,1
2023-01-02,DOGE,0.22215,6
2023-01-09,DOGE,0.3702875,8
2023-01-16,DOGE,0.25017142857142854,7
2023-01-23,DOGE,0.5592444444444444,9
2023-01-30,DOGE,0.4750357142857143,14
2023-02-06,DOGE,0.043162500000000006,8
2023-02-13,DOGE,0.49424375,16
2023-02-20,DOGE,-0.14695999999999998,5
2023-02-27,DOGE,0.25766,5
2023-03-06,DOGE,0.12403333333333331,9
2023-03-13,DOGE,0.0,2
2023-03-20,DOGE,0.6222833333333333,6
2023-03-27,DOGE,0.23485,16
2023-04-03,DOGE,0.3920125,40
2023-04-10,DOGE,0.6559999999999999,11
2023-04-17,DOGE,0.5079,12
2023-04-24,DOGE,0.28034545454545456,11
2023-05-01,DOGE,0.30897058823529416,17
2023-05-08,DOGE,0.40985625000000003,16
2023-05-15,DOGE,0.3059545454545454,11
2023-05-22,DOGE,0.4184764705882353,17
2023-05-29,DOGE,0.14644666666666667,15
2023-06-05,DOGE,0.6261666666666666,3
2023-06-12,DOGE,0.4217000000000001,5
2023-06-19,DOGE,0.41273333333333334,12
2023-06-26,DOGE,0.042969230769230767,13
2023-07-03,DOGE,0.41400000000000003,7
2023-07-10,DOGE,0.2395142857142857,7
2023-07-17,DOGE,0.63995,10
2023-07-24,DOGE,0.42896666666666666,30
2023-07-31,DOGE,0.3419857142857143,14
2023-08-07,DOGE,0.15085,8
2023-08-14,DOGE,0.14503,10
2023-08-21,DOGE,0.36955,10
2023-08-28,DOGE,0.32949999999999996,6
2023-09-04,DOGE,0.339725,8
2023-09-11,DOGE,0.6774833333333333,6
2023-09-18,DOGE,0.55667,10
2023-09-25,DOGE,0.027714285714285723,7
2023-10-02,DOGE,-0.09323333333333333,6
2023-10-09,DOGE,0.10254999999999999,6
2023-10-16,DOGE,0.21731111111111112,9
2023-10-23,DOGE,0.3467833333333333,6
2023-10-30,DOGE,0.36681428571428576,7
2023-11-06,DOGE,0.6315500000000001,10
2023-11-13,DOGE,0.4428909090909091,11
2023-11-20,DOGE,0.5422857142857143,14
2023-11-27,DOGE,0.7073166666666667,6
2023-12-04,DOGE,0.6866875,8
2023-12-11,DOGE,0.2755222222222222,9
2023-12-18,DOGE,0.4350153846153846,13
2023-12-25,DOGE,0.6164499999999999,6
2024-01-01,DOGE,0.5845909090909092,11
2024-01-08,DOGE,-0.06021666666666666,6
2024-01-15,DOGE,0.3223529411764706,17
2024-01-22,DOGE,0.3528733333333333,15
2024-01-29,DOGE,0.6382277777777777,18
2024-02-05,DOGE,0.38535714285714284,14
2024-02-12,DOGE,0.4539909090909091,11
2024-02-19,DOGE,0.6440555555555556,9
2024-02-26,DOGE,0.5707263157894736,19
2024-03-04,DOGE,0.7151133333333333,15
2024-03-11,DOGE,0.28481999999999996,15
2024-03-18,DOGE,0.5842333333333334,15
2024-03-25,DOGE,0.48358999999999996,20
2024-04-01,DOGE,0.4556,20
2024-04-08,DOGE,0.517668,25
2024-04-15,DOGE,0.5976083333333334,24
2024-04-22,DOGE,0.5802875000000001,16
2024-04-29,DOGE,0.5860264705882353,34
2024-05-06,DOGE,0.4360777777777778,36
2024-05-13,DOGE,0.5471904761904762,21
2024-05-20,DOGE,0.51478,35
2024-05-27,DOGE,0.42442592592592593,27
2024-06-03,DOGE,0.5038909090909091,33
2024-06-10,DOGE,0.5886965517241379,29
2024-06-17,DOGE,0.5030885714285714,35
2024-06-24,DOGE,0.56432,35
2024-07-01,DOGE,0.5936222222222222,27
2024-07-08,DOGE,0.6144257142857142,35
2024-07-15,DOGE,0.5900032258064516,31
2024-07-22,DOGE,0.36927272727272725,33
2024-07-29,DOGE,0.48355625,32
