date,symbol,return,vol_20d,mom_60d,rolling_sentiment_7d,news_count_7d
2021-07-28,ADA,0.1009409751924721,0.1340360949404304,14.072022485068523,,
2021-08-04,ADA,0.06993006993007,0.1262338350662657,15.471291866028732,,
2021-08-11,ADA,0.3050108932461872,0.130483362854517,20.577809798270916,,
2021-08-18,ADA,0.1713967723984419,0.13291005613205642,24.53991749575348,,
2021-08-25,ADA,0.3021377672209027,0.1447832861590985,27.07251126587467,,
2021-09-01,ADA,0.0470631156512222,0.13808782663162417,21.043010752688186,,
2021-09-08,ADA,-0.1390243902439024,0.13560992709109837,17.934865900383162,,
2021-09-15,ADA,0.0137596114933224,0.13484447119768994,19.152855993563993,,
2021-09-22,ADA,-0.0986027944111775,0.13730279040384438,15.128571428571455,,
2021-09-29,ADA,-0.0850310008857396,0.13951620666075412,13.477925718290143,,
2021-10-06,ADA,0.0701839303000968,0.1386024503758843,15.162280701754412,,
2021-10-13,ADA,-0.0104025327905923,0.1319611994260308,15.869699306091011,,
2021-10-20,ADA,0.0004570383912247,0.13179315122232133,18.13461538461541,,
2021-10-27,ADA,-0.1260849703060758,0.13427194932458653,15.59150043365138,,
2021-11-03,ADA,0.0789336121275483,0.13264144232893754,21.103234097237138,,
2021-11-10,ADA,0.0179263565891472,0.12562645514080692,21.974302897758378,,
2021-11-17,ADA,-0.1061399333650643,0.12807894927262214,23.500978473581245,,
2021-11-24,ADA,-0.1118210862619808,0.13156586281892557,15.498516320474792,,
2021-12-01,ADA,-0.0719424460431653,0.13041487283577707,15.52257444764652,,
2021-12-08,ADA,-0.0981912144702843,0.1314030985410813,12.010251630941301,,
2021-12-15,ADA,-0.060888252148997,0.13091299399863676,11.344632768361608,,
2021-12-22,ADA,0.0129672006102212,0.13012191024141623,12.401957816126775,,
2021-12-29,ADA,0.0030120481927711,0.10942272934148253,12.943263896158298,,
2022-01-05,ADA,-0.0765765765765766,0.10161516821502628,10.592836946277112,,
2022-01-12,ADA,0.0666666666666666,0.07117518236381537,11.296157450796647,,
2022-01-19,ADA,0.0190548780487804,0.06976431708724154,7.554062699936031,,
2022-01-26,ADA,-0.1937172774869109,0.07493335143870061,5.792690611216138,,
2022-02-02,ADA,-0.0473098330241188,0.07395875037082705,5.929824561403518,,
2022-02-09,ADA,0.1635832521908473,0.08552063557442292,6.096199524940632,,
2022-02-16,ADA,-0.0937238493723849,0.08584845345041926,6.922457937088528,,
2022-02-23,ADA,-0.2003693444136657,0.09070825486547371,3.7090810222947344,,
2022-03-02,ADA,0.0842956120092377,0.094808422006596,1.8096947935368095,,
2022-03-09,ADA,-0.0959531416400425,0.0952539733383947,1.7138746803069087,,
2022-03-16,ADA,-0.0116621510189657,0.09334315815515756,1.2325705162320428,,
2022-03-23,ADA,0.3206197854588797,0.12066441688670088,2.546734955185665,,
2022-03-30,ADA,0.0731046931407941,0.12229350638269094,1.6839729119638878,,
2022-04-06,ADA,-0.1143818334735072,0.12260810074131981,0.11854684512428526,,
2022-04-13,ADA,-0.0743589743589743,0.12143880721280868,0.09246805648957923,,
2022-04-20,ADA,-0.0390889504462912,0.120917284086962,-0.10799999999999832,,
2022-04-27,ADA,-0.102605167627589,0.12107499718519243,-0.3082304526748957,,
2022-05-04,ADA,0.0687685901249255,0.12214483192831574,-0.20714916151809215,,
2022-05-11,ADA,-0.4251363686964265,0.15287271745159486,-0.6252539912917265,,
2022-05-18,ADA,-0.0224632068164212,0.15265592534812708,-0.5277829747427494,,
2022-05-25,ADA,0.0180269413629159,0.15276752350713438,-0.5688758389261734,,
2022-06-01,ADA,0.0731659856003112,0.1529914676763257,-0.5302385008517878,,
2022-06-08,ADA,0.1611967361740707,0.15858969356176106,-0.5592567102546446,,
2022-06-15,ADA,-0.1659900062460961,0.15713234754780364,-0.5563953488372084,,
2022-06-22,ADA,-0.1415465268676278,0.15934392817062537,-0.6573243647234672,,
2022-06-29,ADA,0.0152671755725191,0.1533852289432627,-0.6854729729729723,,
2022-07-06,ADA,-0.007733619763695,0.15281657196640003,-0.7037203335471451,,
2022-07-13,ADA,-0.0513098073176012,0.14758165262678605,-0.7021074099252202,,
2022-07-20,ADA,0.1204929256047466,0.14916583558572188,-0.7244668911335573,,
2022-07-27,ADA,0.0411405295315683,0.14864471775134658,-0.7085518814139107,,
2022-08-03,ADA,-0.0203442879499217,0.14865259196165587,-0.6921942224953895,,
2022-08-10,ADA,0.0734824281150159,0.12827845149935876,-0.6377358490566033,,
2022-08-17,ADA,0.0014880952380953,0.12635102103525514,-0.5696243005595517,,
2022-08-24,ADA,-0.150074294205052,0.12785470386355982,-0.6693641618497104,,
2022-08-31,ADA,-0.0253496503496503,0.127456672667841,-0.6821097647897356,,
2022-09-07,ADA,0.0733183856502242,0.1294479701716743,-0.6209817893903398,,
2022-09-14,ADA,0.0050135784416127,0.128209169094475,-0.588451668092386,,
2022-09-21,ADA,-0.0875077946372896,0.12740688052542662,-0.6588966588966585,,
2022-09-28,ADA,-0.006378132118451,0.08599567905104098,-0.6832244008714594,,
2022-10-05,ADA,-0.0119211370930765,0.08591401903321319,-0.7601558152476344,,
2022-10-12,ADA,-0.1153132250580046,0.08920274141782292,-0.818859857482185,,
2022-10-19,ADA,-0.0828743771308679,0.08827801743639703,-0.8724188252462602,,
2022-10-26,ADA,0.1527023162710894,0.08738260348319069,-0.8595470383275259,,
2022-11-02,ADA,-0.0431654676258993,0.08057180614667817,-0.843909348441926,,
2022-11-09,ADA,-0.1778584392014519,0.08395814907353014,-0.8734131736526944,,
2022-11-16,ADA,0.0460422579627877,0.0848167315969677,-0.853100088573959,,
2022-11-23,ADA,-0.0406994271932469,0.08502278161143696,-0.8459825750242012,,
2022-11-30,ADA,0.0021998742928976,0.08465973097455821,-0.8557666214382631,,
2022-12-07,ADA,-0.0269677014738162,0.07869925825925025,-0.8581809872029249,,
2022-12-14,ADA,-0.0074121817595875,0.07746441507784027,-0.8592964824120601,,
2022-12-21,ADA,-0.1772727272727272,0.08487269681436035,-0.8675378985886041,,
2022-12-28,ADA,-0.0201262825572218,0.08137905524153151,-0.8796996124031007,,
2023-01-04,ADA,0.0793395086588804,0.0849787892869233,-0.8724416944312231,,
2023-01-11,ADA,0.2055970149253729,0.09527751601036186,-0.827955271565495,,
2023-01-18,ADA,0.0108325595790776,0.09537277874648396,-0.8041966426858511,0.05,0.0
2023-01-18,ADA,0.0108325595790776,0.09537277874648396,-0.8041966426858511,0.05,0.0
2023-01-25,ADA,0.1429883649724435,0.09978940497451179,-0.7588501291989661,,
2023-02-01,ADA,0.062952049290115,0.10100957613602178,-0.7157593123209166,,
2023-02-08,ADA,-0.0060483870967742,0.09912127794600191,-0.6991609458428678,,
2023-02-15,ADA,0.0644016227180528,0.10016477351459172,-0.6838855421686745,,
2023-02-22,ADA,-0.0736064792758456,0.10158383935362877,-0.7080330330330328,,
2023-03-01,ADA,-0.0737978914888146,0.0995111395936232,-0.7071544715447149,,
2023-03-08,ADA,-0.1185452526374236,0.10141131834199875,-0.7580030487804875,,
2023-03-15,ADA,0.0248818897637794,0.0951190230986861,-0.7566192969334329,,
2023-03-22,ADA,0.1075599262446218,0.0979736944002271,-0.6656771799628939,,
2023-03-29,ADA,0.0577136514983351,0.08906661179845793,-0.6288218111002919,,
2023-04-05,ADA,0.0288562434417629,0.08881360812101105,-0.6717991631799163,,
2023-04-12,ADA,0.0326364099949005,0.08802754747521145,-0.6260387811634343,,
2023-04-19,ADA,0.028395061728395,0.0880092754192758,-0.5190531177829093,,
2023-04-26,ADA,-0.0360144057623048,0.08827065009688599,-0.5724174653887113,,
2023-05-03,ADA,-0.0181818181818183,0.08845792028501498,-0.5356343503357281,,
2023-05-10,ADA,-0.0621511922881786,0.07838246300254247,-0.5593563766388554,,
2023-05-17,ADA,0.0159588855829051,0.07777752565189745,-0.6610108303249094,,
2023-05-24,ADA,-0.0308839190628328,0.07753137080498922,-0.6938603868797308,,
2023-05-31,ADA,0.0285714285714286,0.06391857965640214,-0.6444444444444442,,
2023-06-07,ADA,-0.1394230769230769,0.07204577244293152,-0.6694367497691595,,
2023-06-14,ADA,-0.1828057107386717,0.07520773695495095,-0.7188767883835148,,
2023-06-21,ADA,0.0877326243828333,0.07673902927490563,-0.6592504461629978,,
2023-06-28,ADA,-0.0680865921787707,0.07768119527052304,-0.7028832238673046,,
2023-07-05,ADA,0.0640689396777818,0.07766302942875579,-0.4500387296669245,,
2023-07-12,ADA,0.0176056338028169,0.07679747152818919,-0.4274960380348648,,
2023-07-19,ADA,0.116955017301038,0.080450125327067,-0.3718622300058374,,
2023-07-26,ADA,-0.049256505576208,0.0765775467200035,-0.4435176790571165,,
2023-08-02,ADA,-0.0250896057347669,0.07657964845727397,-0.5327920049968763,,
2023-08-09,ADA,0.0063502673796789,0.07222840647206062,-0.4362478936528733,,
2023-08-16,ADA,-0.0883427432746594,0.07279142356819353,-0.40130861504907234,,
2023-08-23,ADA,-0.0236794171220401,0.07212142258680197,-0.424274973147153,,
2023-08-30,ADA,-0.0093283582089552,0.07122823934268101,-0.42520025979649234,,
2023-09-06,ADA,-0.0297551789077213,0.07040041992384989,-0.41214057507987123,,
2023-09-13,ADA,-0.0345496894409937,0.07038505406101081,-0.49348268839103815,,
2023-09-20,ADA,0.0120627261761157,0.07077745103513754,-0.5076291079812201,,
2023-09-27,ADA,-0.0286054827175208,0.07011291568277414,-0.511781150159744,,
2023-10-04,ADA,0.0588957055214725,0.07184424422937462,-0.5184151785714284,,
2023-10-11,ADA,-0.0428736964078796,0.07202583992021436,-0.5397473997028228,,
2023-10-18,ADA,-0.0193704600484261,0.07124115269857018,-0.46896853146853135,,
2023-10-25,ADA,0.1559670781893003,0.07543060641742336,-0.370179372197309,,
2023-11-01,ADA,0.0943396226415094,0.0657038111567925,-0.3578441612701059,,
2023-11-08,ADA,0.1646063760572542,0.07241192378210959,-0.2558719600914565,,
2023-11-15,ADA,0.0583798882681565,0.07039743944551885,-0.1369020501138941,,
2023-11-22,ADA,0.0039588281868567,0.06969295043695725,-0.12792297111416728,,
2023-11-29,ADA,0.003154574132492,0.06976027629106009,-0.11461716937354938,,
2023-12-06,ADA,0.1603773584905661,0.07362975485395509,0.16129032258064568,,
2023-12-13,ADA,0.5072267389340559,0.13016956434425067,0.9084929939948536,,
2023-12-20,ADA,-0.1164219358705423,0.1343370240637027,0.4629124286777475,,
2023-12-27,ADA,0.0747837883669662,0.13426291244305827,0.6432460461498597,,
2024-01-03,ADA,-0.120858314925844,0.13614670467968684,0.7571743929359844,,
2024-01-10,ADA,0.0161521895190237,0.13540287069476786,0.7069641242086242,,
2024-01-17,ADA,-0.067820558106676,0.13726621739909592,0.658705216844754,,
2024-01-24,ADA,-0.0977643046608564,0.13996576522037427,0.49325807463154736,,
2024-01-31,ADA,0.0445191096178076,0.13888905692644357,0.6029648727038359,,
2024-02-07,ADA,0.009449135504624,0.1389209585874742,0.630194805194807,,
2024-02-14,ADA,0.1501692889862578,0.13982612463890598,1.2790055248618826,,
2024-02-21,ADA,0.0368831168831169,0.13985432461640632,1.4115988723318598,,
2024-02-28,ADA,0.0511022044088176,0.13811130147371625,1.3485074626865696,,
2024-03-06,ADA,0.1682554814108674,0.13913072625145562,1.2757660167130944,0.05,0.0
2024-03-13,ADA,0.0398476812185502,0.13754083694469788,1.3410900183710988,,
2024-03-20,ADA,-0.1632226000523148,0.1458654749534918,0.7139030270559883,,
2024-03-27,ADA,0.0121913097843073,0.14330945132974351,0.6320564516129048,,
2024-04-03,ADA,-0.1209079678814081,0.14754649031102537,0.44345841784990103,,
2024-04-10,ADA,0.0296855787809591,0.14742369891100565,0.39637922820390825,,
2024-04-17,ADA,-0.2422381439781645,0.15956116623238326,0.14219593725893698,,
2024-04-24,ADA,0.0684376407023863,0.1565567734393549,0.3176013325930054,,
2024-05-01,ADA,-0.0528866413822166,0.10542534956544251,0.4157480314960642,,
2024-05-08,ADA,0.0046718576195772,0.1026769538025727,0.3878303626306101,,
2024-05-15,ADA,0.0024357838795394,0.10086621490359454,0.256104328523864,0.05,0.0
2024-05-22,ADA,0.0673735365584273,0.09889703161420393,0.2675760755508938,0.05,0.0
2024-05-22,ADA,0.0673735365584273,0.09889703161420393,0.2675760755508938,0.05,0.0
2024-05-29,ADA,-0.0672599337748345,0.09983742859996012,0.14915859255482067,,
2024-06-05,ADA,0.0237408475704459,0.09896599733673755,0.13925925925926053,,
2024-06-12,ADA,-0.0513654096228868,0.09712412084757482,0.050900360144058965,0.05,0.0
2024-06-19,ADA,-0.122001370801919,0.1002433716197286,-0.04283935242839154,,
2024-06-26,ADA,0.0010408534998698,0.10018491704069214,-0.024099441907659447,0.05,0.0
2024-07-03,ADA,0.05692747595529,0.0944315268264298,0.0998106572896964,,
2024-07-10,ADA,-0.0440236104279391,0.09391982367163752,0.03487752928647603,,
2024-07-17,ADA,0.1219449446874196,0.09787258121367283,0.19807692307692504,0.05,0.0
2024-07-24,ADA,-0.0681036459527631,0.08862029999884831,0.08547008547008694,,
2024-07-31,ADA,-0.045029527559055,0.08736548825245792,0.2045313469894492,,
2024-08-07,ADA,-0.1651636176243236,0.08752287252699507,0.23053551082415802,,
2024-08-14,ADA,0.0351851851851849,0.08824773795075147,0.17108938547486252,,
2024-08-21,ADA,0.1001788908765652,0.0898789197593052,0.3825402772574016,,
2024-08-28,ADA,-0.0512195121951218,0.08947159385115155,0.23274647887324096,,
2024-09-04,ADA,-0.0762639245929734,0.0743217163776466,0.11903114186851438,,
2024-09-11,ADA,0.0921459492888063,0.0758632364615875,0.09417596034696585,,
2024-09-18,ADA,-0.0254813137032843,0.07532926940009538,0.12153796024763874,,
2024-09-25,ADA,0.1069145845438699,0.07975341060763924,0.2733957219251346,,
2024-10-02,ADA,-0.0989501312335958,0.08240706231889319,0.14015277316506247,,
2024-10-09,ADA,-0.0119429070783571,0.0803464457900644,0.2357012750455394,,
2024-10-16,ADA,0.0377358490566037,0.08014324958216991,0.3134328358208971,,
2024-10-23,ADA,-0.0073863636363635,0.07977153314734342,0.3160075329566874,,
2024-10-30,ADA,0.0163136805953063,0.07939219672564889,0.3784937888198767,,
2024-11-06,ADA,0.0230920867361306,0.07486516491742318,0.4607961399276239,,
2024-11-13,ADA,0.5937241948802641,0.15244641891308713,1.300357568533971,,
2024-11-20,ADA,0.3830742659758204,0.1717529893826244,2.2752556237218866,,
2024-11-27,ADA,0.264985014985015,0.177060671671548,2.9127076091154924,,
2024-12-04,ADA,0.1737413622902273,0.17836856144475285,3.798224374495568,0.05,0.0
2024-12-11,ADA,-0.0857863751051304,0.17909952384934516,3.4732510288065894,,
2024-12-18,ADA,-0.1092916283348666,0.18169709361565356,2.446778212887152,,
2024-12-25,ADA,-0.052984920470977,0.1760307802870007,1.9827586206896606,,
2025-01-01,ADA,0.0038172101646853,0.17645328984593459,1.5709497206703946,,
2025-01-08,ADA,0.0286831812255541,0.17640215212329743,1.4988123515439473,,
2025-01-15,ADA,0.1364596535699198,0.17514797467544582,1.8286014721346002,,
2025-01-22,ADA,-0.087267657992565,0.17564695913051676,1.5736373165618502,,
2025-01-29,ADA,-0.0429691477446289,0.17730368568454838,1.122628726287267,,
2025-02-05,ADA,-0.220768166826258,0.18747910883143196,0.09739286784537149,0.05,0.0
2025-02-12,ADA,0.0921627525942108,0.1872829235863218,0.3564524334407351,,
2025-02-19,ADA,-0.0326290786348293,0.18504662114435647,0.2208898706216491,,
2025-02-26,ADA,-0.1647712587231843,0.19102152573801975,0.1599066762383361,,
2025-03-05,ADA,0.5073495280829337,0.21687222903159212,0.7205934298834356,,
2025-03-12,ADA,-0.2448162594949702,0.22761969978250737,0.39389920424403346,,
2025-03-19,ADA,0.0111458474921843,0.22767376063462694,0.5621587568248658,,
2025-03-26,ADA,-0.0201640005377067,0.22823606202322932,0.4654201849618025,,
2025-04-02,ADA,-0.1222389902592947,0.19299774213898532,0.2742481577375051,,
2025-04-09,ADA,-0.0134417005314161,0.17318254678603903,0.09298701298701495,,
2025-04-16,ADA,-0.0324778200253484,0.16171715361854355,0.0198730794923192,,
2025-04-23,ADA,0.1427869657769771,0.15996633827439005,0.1088338099777586,,
2025-04-30,ADA,-0.0230692076228685,0.15912561330032712,-0.07275941792465468,,
2025-05-07,ADA,-0.0151070695218539,0.15748700041088298,-0.12176301334030759,0.05,0.0
2025-05-14,ADA,0.1895755770662694,0.16304283521848423,0.2485151609878109,,
2025-05-21,ADA,-0.0368052078117175,0.1633060870485127,0.18807906114885986,,
2025-05-28,ADA,-0.0280738237587729,0.16332178627540156,0.31354294747936295,,
2025-06-04,ADA,-0.1097887135597753,0.16174711696628544,0.135619242579327,,
2025-06-11,ADA,0.0488207901457113,0.16130114196712791,0.5718144979738884,0.05,0.0
2025-06-18,ADA,-0.1346319106273275,0.16369833153150717,0.27307206068268286,,
2025-06-25,ADA,-0.0610724925521349,0.15663679607364203,0.262068965517243,,
2025-07-02,ADA,0.0296139608672658,0.1552686143549453,0.29340124003543133,,
2025-07-09,ADA,0.066426981681219,0.15593577897195146,0.3759664236801441,,
2025-07-16,ADA,0.22780542623214,0.1588552598988914,0.5827814569536458,,
2025-07-23,ADA,0.0674686192468618,0.11091364777836965,0.8114044819170212,,
2025-07-30,ADA,-0.0014698677119059,0.09521544833278939,0.7667967056783733,,
2020-02-12,AVAX,,,,,
2020-02-19,AVAX,,,,,
2020-02-26,AVAX,,,,,
2020-03-04,AVAX,,,,,
2020-03-11,AVAX,,,,,
2020-03-18,AVAX,,,,,
2020-03-25,AVAX,,,,,
2020-04-01,AVAX,,,,,
2020-04-08,AVAX,,,,,
2020-04-15,AVAX,,,,,
2020-04-22,AVAX,,,,,
2020-04-29,AVAX,,,,,
2020-05-06,AVAX,,,,,
2020-05-13,AVAX,,,,,
2020-05-20,AVAX,,,,,
2020-05-27,AVAX,,,,,
2020-06-03,AVAX,,,,,
2020-06-10,AVAX,,,,,
2020-06-17,AVAX,,,,,
2020-06-24,AVAX,,,,,
2020-07-01,AVAX,,,,,
2020-07-08,AVAX,,,,,
2020-07-15,AVAX,,,,,
2020-07-22,AVAX,,,,,
2020-07-29,AVAX,,,,,
2020-08-05,AVAX,,,,,
2020-08-12,AVAX,,,,,
2020-08-19,AVAX,,,,,
2020-08-26,AVAX,,,,,
2020-09-02,AVAX,,,,,
2020-09-09,AVAX,,,,,
2020-09-16,AVAX,,,,,
2020-09-23,AVAX,,,,,
2020-09-30,AVAX,0.2298524404086264,,,,
2020-10-07,AVAX,-0.2046608214120904,,,,
2020-10-14,AVAX,0.2056861038584274,,,,
2020-10-21,AVAX,-0.0466794995187679,,,,
2020-10-28,AVAX,0.0254921756688539,,,,
2020-11-04,AVAX,-0.2197883337435392,,,,
2020-11-11,AVAX,0.1006309148264983,,,,
2020-11-18,AVAX,0.0742333046718257,,,,
2020-11-25,AVAX,0.082443970117396,,,,
2020-12-02,AVAX,-0.0769041163421248,0.1540594061562233,,,
2020-12-09,AVAX,-0.1313751668891856,0.1528498526324594,,,
2020-12-16,AVAX,0.0279741776821393,0.1459072207958578,,,
2020-12-23,AVAX,-0.1187200956937798,0.1438862547632956,,,
2020-12-30,AVAX,-0.0088225313878521,0.13824748572029055,,,
2021-01-06,AVAX,0.5706949674768915,0.19947650190379698,,,
2021-01-13,AVAX,0.8478639930252834,0.28024305944105893,,,
2021-01-20,AVAX,0.4614295824486909,0.28630170187145904,,,
2021-01-27,AVAX,-0.0976594027441485,0.2819120759914889,,,
2021-02-03,AVAX,0.329159212880143,0.2791576670102418,,,
2021-02-10,AVAX,2.68842530282638,0.6377874413988476,,,
2021-02-17,AVAX,-0.3269476372924649,0.6501468586721177,,,
2021-02-24,AVAX,-0.1886690159934941,0.649620798031616,,,
2021-03-03,AVAX,-0.089876378215837,0.6530749346053838,,,
2021-03-10,AVAX,0.0873715124816447,0.6511474897050075,,,
2021-03-17,AVAX,0.1033085752869682,0.6502701427792832,,,
2021-03-24,AVAX,-0.2083843329253365,0.6498822582402161,,,
2021-03-31,AVAX,0.1109393119443369,0.6497981164928447,,,
2021-04-07,AVAX,0.0264439805149618,0.6503989360681007,,,
2021-04-14,AVAX,0.3013559322033898,0.6500798561332559,,,
2021-04-21,AVAX,-0.3276895024746028,0.6583800925642005,,,
2021-04-28,AVAX,0.0968616815187912,0.6542472206758241,,,
2021-05-05,AVAX,0.2490286117979512,0.6528002593927,,,
2021-05-12,AVAX,-0.0794683257918552,0.6517697292406781,,,
2021-05-19,AVAX,-0.2863287250384023,0.6599626921429006,,,
2021-05-26,AVAX,-0.1024537236332328,0.65794345862,,,
2021-06-02,AVAX,-0.1040767386091128,0.6412876236212278,,,
2021-06-09,AVAX,-0.1755888650963597,0.639889809267686,,,
2021-06-16,AVAX,-0.0863636363636364,0.6397108590731654,,,
2021-06-23,AVAX,-0.1855010660980809,0.6403946229348817,,,
2021-06-30,AVAX,0.043630017452007,0.17974787140241516,,,
2021-07-07,AVAX,0.096153846153846,0.17100510537273395,,,
2021-07-14,AVAX,-0.1006864988558352,0.1679748642133862,,,
2021-07-21,AVAX,-0.1153519932145885,0.16853596777306884,,,
2021-07-28,AVAX,0.1812080536912752,0.17329751909857627,,,
2021-08-04,AVAX,0.1120129870129869,0.17365559655781548,,,
2021-08-11,AVAX,0.2197080291970803,0.17657276661733196,,,
2021-08-18,AVAX,0.7953321364452424,0.251086234810815,,,
2021-08-25,AVAX,0.5423333333333333,0.27617332683937684,,,
2021-09-01,AVAX,-0.0816944024205749,0.27133477617601215,,,
2021-09-08,AVAX,-0.128500823723229,0.2607894555984232,,,
2021-09-15,AVAX,0.5641371860653523,0.2854879053985169,,,
2021-09-22,AVAX,0.2790055248618783,0.286565688896699,,,
2021-09-29,AVAX,-0.1162257019438445,0.2876862087973611,,,
2021-10-06,AVAX,-0.0827860088590194,0.27794434616441666,,,
2021-10-13,AVAX,-0.0842631140716069,0.2773528763581491,,,
2021-10-20,AVAX,0.0843789779959993,0.2740001423166732,,,
2021-10-27,AVAX,0.03873888982056,0.26725467118169527,,,
2021-11-03,AVAX,0.2332902809170165,0.26515067505987594,,,
2021-11-10,AVAX,0.123707291530305,0.2555637991763464,,,
2021-11-17,AVAX,0.2580382106244174,0.25623706246393524,29.644154370034073,,
