date,symbol,open,high,low,close,usd_volume,btc_volume,v_7d,v_14d,v_21d,v_28d,v_42d,log_return,momentum_14,volatility_14,momentum_21,volatility_21,momentum_28,volatility_28,momentum_42,volatility_42,momentum_90,volatility_90,strev_daily,return,strev_weekly
2020-07-15,ADA,0.1324,0.1326,0.1272,0.1305,6717894.03,51567729.41,-0.6132491766314505,-0.4856019184068021,-0.20482639438755434,-0.01187673118875665,0.19546936708666962,-0.014454416740159586,0.5797136617325891,1.039471889594226,0.5634005763688759,1.0765718541148075,0.5574162679425838,0.9885150177191451,1.3638344226579524,0.9403231368183541,2.597678916827853,1.0049549418772674,-0.014454416740159586,0.0023041474654377225,0.0023041474654377225
2020-07-22,ADA,0.1232,0.1247,0.1206,0.1243,3295127.8,26888921.38,-0.43140259309548945,-0.9752724519073563,-1.0013582228500209,-0.8160182158978007,-0.5767194970313891,0.008888947417245994,0.33654240065546914,0.726591843264291,0.5833535549623878,0.9406982942864492,0.56700288184438,1.0022354313872972,0.5282820002342197,0.9506676649965965,2.7925021795989537,0.9865520872485871,0.008888947417245994,-0.04750957854406135,-0.04750957854406135
2020-07-29,ADA,0.1492,0.1501,0.139,0.14,7079110.51,49341140.89,-0.1672292908835722,0.05204097288742382,-0.19633021226849934,-0.21974512310106142,0.04433008078602363,-0.06364526516035611,-0.04531490015361006,1.1615078090447675,0.2730438344940598,1.0493796329278198,0.5081290948798833,1.0923082379179077,0.48684210526315796,1.0398822931462193,2.042839657282741,1.0251887621402,-0.06364526516035611,0.12630732099758668,0.12630732099758668
2020-08-05,ADA,0.1435,0.1454,0.1414,0.1427,3555740.86,24774885.73,-0.48065135061164455,-0.6857239027232112,-0.5872314596871107,-0.7981222076465571,-0.7221652438641772,-0.005590510716885088,0.07279693486590033,1.1805192301548,0.07526881720430101,1.0233750224977898,0.43383859074149944,0.9703694056453884,0.6810758885686836,1.0513279877113233,1.947368421052631,1.028880179036396,-0.005590510716885088,0.01928571428571413,0.01928571428571413
2020-08-12,ADA,0.137,0.138,0.1243,0.1368,5637753.74,42351700.55,0.2794981456382484,0.11873392406562822,-0.08321053606420747,-0.0392355965201876,-0.29181049123438996,-0.001460920639674871,0.14802896218825357,0.6795525765927041,0.09348659003831372,1.0260092469352589,0.09600614439324051,0.9360139015878294,0.7313758796408631,0.9745088715325736,1.7811342818164078,1.0254186017378857,-0.001460920639674871,-0.041345480028030734,-0.041345480028030734
2020-08-19,ADA,0.1372,0.1382,0.1272,0.1297,4035399.99,30577626.37,-0.17405148034662687,-0.11624092748923509,-0.20197274111260022,-0.36203811083138504,-0.5183814555471749,-0.05621562396938649,-0.02285714285714313,0.553684009855999,0.1005631536604985,0.6139809327937149,0.04827586206896517,0.9192113249806287,0.4010651372388361,0.8519176765850331,1.6765799256505565,1.0110730194572035,-0.05621562396938649,-0.05190058479532156,-0.05190058479532156
2020-08-26,ADA,0.1126,0.1183,0.1107,0.1144,2483949.36,21686624.36,-1.2331245051906254,-0.9868215399668046,-0.8588920259968447,-0.8540459038371697,-0.9033655558932452,0.01585936324010742,-0.09110021023125425,0.7823559002670847,-0.07357142857142873,0.7259819091894495,0.0434432823813351,0.7271544226700766,-0.0038402457757300557,0.8879177383864512,1.4841984294196506,0.9859360048071272,0.01585936324010742,-0.1179645335389361,-0.1179645335389361
2020-09-02,ADA,0.1247,0.1266,0.1112,0.1153,3695898.13,31678493.54,0.24325079634082059,-0.43522445593214165,-0.38073052279322717,-0.3263348049933281,-0.44504540564667217,-0.07837342541097746,-0.16374269005847975,0.9951524025997077,-0.19831814996496144,0.8470817401296558,-0.18285714285714327,0.7903592883039808,-0.12337164750957896,0.9373480729847289,0.7654320987654313,0.9211438758812107,-0.07837342541097746,0.00786713286713292,0.00786713286713292
2020-09-09,ADA,0.09104,0.09611,0.08937,0.09338,1393806.22,14871771.33,-0.7487955926152097,-0.7404005840313328,-1.234474849827219,-1.2351364465826276,-1.249874135666996,0.02537821916477017,-0.11102544333076336,1.4362908199420608,-0.1571637426900585,1.2880911903836647,-0.19201121233356688,1.1350117364568293,-0.07240547063555935,1.0033538064056844,0.29813105156496245,1.0165622770434724,0.02537821916477017,-0.19011274934952294,-0.19011274934952294
2020-09-16,ADA,0.09334,0.09347,0.0899,0.09145,1732349.11,19004473.36,0.12097785291466323,-0.2574639730347865,-0.35067635489401816,-0.8308423235853599,-0.8764518959443155,-0.020456365684794874,-0.18374125874125868,1.30281357419358,-0.2800308404009252,1.1971290457575228,-0.31739766081871357,1.1403224917714567,-0.3330000000000002,0.9778451301339506,0.24274687250465732,1.0105897622519548,-0.020456365684794874,-0.020668237309916515,-0.020668237309916515
2020-09-23,ADA,0.0816,0.08271,0.07571,0.07665,1548158.35,19708936.76,0.03284932638164406,0.02063373316732786,-0.25277881191938967,-0.36022484850022884,-0.8715114132455586,-0.06257965665223832,-0.20685169124024272,0.772972302090332,-0.2006118881118878,1.1770834160436046,-0.2949113338473399,1.1317936559574047,-0.3591450595655219,1.018737267285588,0.11442846697538367,1.038369395800315,-0.06257965665223832,-0.16183706943685083,-0.16183706943685083
2020-09-30,ADA,0.1012,0.1015,0.09687,0.1011,1492529.94,15044606.25,-0.3368875577483017,-0.18412522035080947,-0.13475145437742952,-0.3014644067710339,-0.777835875135791,-0.0009886308269394322,-0.17916041979010466,1.2301256297718484,-0.33521248915871615,1.0359884731236195,-0.32998251748251717,1.2645349283684544,-0.4396929824561402,1.169693821521916,-0.062385321100917546,1.0461409517948281,-0.0009886308269394322,0.3189823874755382,0.3189823874755382
2020-10-07,ADA,0.09293,0.09438,0.08951,0.09369,911634.23,9888533.69,-0.6056036405509406,-0.7240142921378663,-0.6538410033518396,-0.6222520670524911,-0.837538678762817,0.008144938393848911,0.10552214324767606,1.0589860628913628,0.08267294923966628,1.066813127406444,-0.12315698178664347,0.9508837492887474,-0.22050886661526592,1.125742332771878,0.0836012861736335,0.994752088360152,0.008144938393848911,-0.07329376854599412,-0.07329376854599412
2020-10-14,ADA,0.1094,0.1123,0.1054,0.1073,1523468.07,14040545.93,-0.32656358406481445,-0.21618680515778443,-0.25070877475748254,-0.19024316565592692,-0.25982330694947287,-0.019382240351227986,0.2223091976516629,0.6179749633937188,0.024494259158009735,0.8911195905558846,0.003319768687084945,0.9556465043612206,-0.18103146853146845,1.0866317244393673,-0.24504431909750235,0.9855453407769106,-0.019382240351227986,0.14526630376774485,0.14526630376774485
2020-10-21,ADA,0.1024,0.1086,0.1016,0.1062,2369495.28,22322860.33,0.5850096976786912,0.32271802051225684,0.33159527682238554,0.2759015098887705,0.32952193833119203,0.03643739620243105,0.0613254203758653,0.5554073350466193,0.39986953685583804,0.6006470156369592,0.17331875341716763,0.8314022621127437,-0.06938421509106663,0.8364984377500201,-0.14841269841269855,0.9865912393251204,0.03643739620243105,-0.010251630941286116,-0.010251630941286116
2020-10-28,ADA,0.1029,0.1034,0.09549,0.09909,1312948.99,13184426.15,-0.32355431781167887,-0.17707335560701587,-0.28665587437516216,-0.27539029723618036,-0.28785306586245696,-0.03772911476919604,0.13352545629202717,0.5464928918943318,0.05044510385756684,0.5573238575526513,0.38551859099804275,0.580530126579712,0.13728849860783932,0.8407721738842344,-0.14561544650040237,0.9046173403236387,-0.03772911476919604,-0.06694915254237288,-0.06694915254237288
2020-11-04,ADA,0.09365,0.09609,0.09184,0.09553,836836.2,8869556.22,-0.3909751192290063,-0.6006894768454227,-0.5546849390128017,-0.6611094276345959,-0.7131041706223069,0.0198759053918195,-0.07651444547996267,0.6030614014624986,0.05763688760806951,0.5910247575219423,-0.019881305637982072,0.59113786927254,0.08354291962821225,0.7753527427651087,-0.2992220650636491,0.9018331585067206,0.0198759053918195,-0.035926935109496405,-0.035926935109496405
2020-11-11,ADA,0.1059,0.109,0.1058,0.1061,2242518.34,20847608.45,0.4959640322774206,0.5441382966064836,0.4206627382910071,0.44688126022236574,0.3459952939725124,0.0018867930125766356,-0.10047080979284373,0.9206495409332225,-0.10969245107176118,0.8058403214283303,0.019639235777564545,0.7499779301048246,0.24631441617742977,0.7023474790446672,-0.3388927335640136,0.9365980767881831,0.0018867930125766356,0.11064587040720197,0.11064587040720197
2020-11-18,ADA,0.1097,0.1117,0.1033,0.1067,2768073.15,25822736.47,0.30054314057470144,0.4830677683255935,0.5793850231744795,0.5377465494046234,0.5174985604845563,-0.027728208973476894,0.07074376829145179,0.8861471961027767,-0.0009416195856875031,0.8247765250788156,-0.011183597390494127,0.7588254141004311,0.04945598417408492,0.6952824623254469,-0.23888091822094681,0.940964943554919,-0.027728208973476894,0.005655042412818112,0.005655042412818112
2020-11-25,ADA,0.1673,0.1758,0.1484,0.1563,15105251.29,91310511.64,0.20527507281828505,0.7443286473495032,1.0588958847286332,1.2708066451518452,1.5066279985410098,-0.06801137056534741,0.11692661990997566,1.1309901096405746,0.07679886971440086,1.1021755201202255,0.0047080979284366276,1.0359182473316173,0.138862205144626,0.9173149008467331,-0.20491803278688514,0.9953955997135361,-0.06801137056534741,0.46485473289597,0.46485473289597
2020-12-02,ADA,0.1556,0.1597,0.1511,0.1587,4384474.22,28043554.92,-0.865756415299149,-0.9521651596989713,-0.6330572559633367,-0.39903694233984943,-0.10399755728295546,0.01972701578807227,0.47313854853911375,1.5302773872372297,0.6361352454726259,1.3094608135481294,0.5773539206781706,1.243061191361878,0.4566635601118356,1.0898284880091247,0.45666356011183584,0.9849937385423827,0.01972701578807227,0.015355086372360827,0.015355086372360827
2020-12-09,ADA,0.1411,0.1501,0.1301,0.1482,7876917.48,55964014.6,0.5318007901355468,0.045766718112311366,-0.14620970508476105,0.06921329553431299,0.38984987804947835,0.04909385400321823,0.4873477038425489,1.4473186817329602,0.4957587181903864,1.4732784019945138,0.6612582434837218,1.310795960891128,0.4943502824858754,1.1850616128137905,0.6664916517904023,0.9964809271058227,0.04909385400321823,-0.06616257088846889,-0.06616257088846889
2020-12-16,ADA,0.154,0.1684,0.1494,0.1684,8968769.03,56077403.06,0.6106426605493915,0.635802913985092,0.3006795761975276,0.10741788421695375,0.4121405501872477,0.08938949939459723,-0.051823416506717845,1.1435740215877999,0.3889409559512651,1.2954921296500785,0.39679547596606946,1.346187530624365,0.4956100514683617,1.203436073708476,0.525633106856084,1.0205636584257536,0.08938949939459723,0.1363022941970311,0.1363022941970311
2020-12-23,ADA,0.1569,0.1579,0.1264,0.1367,11850537.46,82469399.78,0.5014422585947571,0.6766704642564267,0.7570470931648234,0.5592631401181212,0.5396908867371373,-0.13781991600908325,0.06112161310649,1.0764323348932963,0.07741522712731941,1.1309642047189836,0.5782567947516397,1.2517335256575246,0.7627970271119013,1.2348796464119436,0.7880654066680819,1.0221137737854409,-0.13781991600908325,-0.18824228028503565,-0.18824228028503565
2020-12-30,ADA,0.1906,0.1933,0.1753,0.1839,14660504.53,80297570.74,0.02540971502847711,0.3116461200353875,0.5126772435589295,0.6384924655016739,0.4936666675798449,-0.0357848596098262,-0.07759784075573584,1.3347889501085783,-0.13862633900441101,1.2023181525340616,-0.12539987204094716,1.2197943833183895,0.2884071630537224,1.329154947248146,0.6527626647321954,1.0377825490755659,-0.0357848596098262,0.34528163862472594,0.34528163862472594
2021-01-06,ADA,0.2595,0.347,0.2548,0.3342,75062476.73,251278565.27,1.2420560150342972,1.4287838325466602,1.6523128888294742,1.8330522763874768,1.9658912264223325,0.25298291355534996,0.09204275534441808,1.6640367671011882,0.2408906882591093,1.6962180962682267,0.1587901701323251,1.5329166896611153,0.7235238987816306,1.5169905545769526,0.8765306122448975,1.2121399358786022,0.25298291355534996,0.8172920065252853,0.8172920065252853
2021-01-13,ADA,0.2888,0.3156,0.2708,0.3128,29254520.16,100063474.64,-0.5842258401771723,-0.23688511964489578,-0.007688407227611549,0.20196446097402898,0.512725381946229,0.07982960165248494,1.4447695683979522,1.9907468341982828,0.9845605700712587,1.7529109565542427,1.255060728744939,1.6913856019203077,1.1381957773512474,1.524842135892782,2.4707653961989813,1.2848687669924828,0.07982960165248494,-0.0640335128665469,-0.0640335128665469
2021-01-20,ADA,0.3681,0.3769,0.3303,0.3758,42311316.44,119110009.91,0.0061176500293704805,-0.11065438239776526,0.08834106608849268,0.2600202821738655,0.5771801838444723,0.0207024465943895,0.7009244154431753,1.4535486406062519,1.2882223847841994,1.7506064989784202,0.8574821852731587,1.6253352964901975,0.9710144927536226,1.5009456545465059,1.9315838800374872,1.3155056714573243,0.0207024465943895,0.20140664961636823,0.20140664961636823
2021-01-27,ADA,0.3445,0.3445,0.3045,0.3124,24885033.8,77725360.7,-0.2528727721381152,-0.39797752139540066,-0.5279100640153196,-0.39831514077712527,-0.12810324417986862,-0.0978096724881822,0.12447636146020313,1.6549956268452086,1.0435019032082646,1.6133736601489483,1.7490855888807602,1.834068234428952,1.535762483130903,1.6713384345363704,2.3916967509025246,1.4099788480208117,-0.0978096724881822,-0.1687067589143162,-0.1687067589143162
2021-02-03,ADA,0.4255,0.45,0.4159,0.443,39240175.4,90625146.79,-0.07411020156667902,0.05468772164677915,0.011650797417033232,-0.0728844484418758,0.13943708078143047,0.04030482203170687,-0.0012787723785168126,1.7605061715307966,-0.06523040095751065,1.5840846144645133,0.6987493202827617,1.5845018938340996,0.8551068883610446,1.6648502527328521,2.2766939374868866,1.4504939526081684,0.04030482203170687,0.41805377720870673,0.41805377720870673
2021-02-10,ADA,0.7066,0.9522,0.7066,0.9414,260113323.13,314624462.33,0.9338964600655828,1.2810659637862756,1.4862204246855804,1.5602298773409657,1.6736099269394842,0.2869033940419971,0.17881852048962243,1.7819905287205107,0.4162404092071612,2.032989779637106,0.32555356074207054,1.853795962700796,2.240673006583761,1.876126134907632,3.5333606221858354,1.5916034221677673,0.2869033940419971,1.1250564334085777,1.1250564334085777
2021-02-17,ADA,0.8712,0.8989,0.823,0.8922,78123135.0,90306594.47,-0.6553241309564051,-0.48067656510153256,-0.22985726985621469,-0.04531895416489817,0.10621548392140667,0.023818751075413615,2.0134443021766972,1.887164708640819,1.5050558807876535,1.6825714180896174,2.0095907928388757,1.8290826972514698,4.119086460032626,1.7073780924905833,7.982824427480914,1.5963859899949637,0.023818751075413615,-0.052262587635436564,-0.052262587635436564
2021-02-24,ADA,0.9634,1.077,0.9001,1.05,179591449.55,176953216.91,-0.09571743393698284,0.031405164376817396,0.1793660283485501,0.3773498357167533,0.6426765927725135,0.08607674895544858,1.0139954853273134,1.3786143335663341,1.8559539052496805,1.8492546324780381,1.374135178286323,1.7090847649791048,1.6696588868940756,1.717101907995874,7.424929178470249,1.6058285424718217,0.08607674895544858,0.1768661735036987,0.1768661735036987
2021-03-03,ADA,1.225,1.268,1.211,1.215,113944985.07,91995354.94,-0.8999690301227474,-0.7405005474762802,-0.6087354830942715,-0.4717989525541739,-0.16319562311300118,-0.008196767204178515,0.1153601019757804,1.5261682845417845,1.3702031602708797,1.3113196802521119,2.3610755441741356,1.705911653987025,2.3567774936061374,1.71701862484852,6.430997876857749,1.5963372096100574,-0.008196767204178515,0.15714285714285725,0.15714285714285725
2021-03-10,ADA,1.199,1.208,1.114,1.133,79303624.65,68316806.03,-0.44312744399760007,-0.9344187822166212,-0.9273688627863415,-0.8629583225397432,-0.633274350371849,-0.05661889399950793,0.3618022864828512,1.1437162242419578,0.2906309751434031,1.3860952475031487,1.7426636568848748,1.243157813517217,2.233102714209686,1.567618982292961,6.399512789281364,1.576479714009883,-0.05661889399950793,-0.06748971193415643,-0.06748971193415643
2021-03-17,ADA,1.25,1.43,1.204,1.378,271357791.75,210004375.19,0.8414166737581716,0.8138520695877602,0.446772850373506,0.4127269280179888,0.5168078815374884,0.09748962127725691,0.07904761904761903,1.4776856490022088,0.26989464245684824,1.3787538252787264,0.20352666241767547,1.4795125544187535,2.626760563380282,1.6338707388872562,6.984496124031004,1.6298771474581264,0.09748962127725691,0.21624007060900263,0.21624007060900263
2021-03-24,ADA,1.115,1.165,1.038,1.069,82429869.26,74277706.92,-0.8031361555161247,-0.6020466273822791,-0.5404236196037502,-0.7596452129160554,-0.7555574728751822,-0.042130772869173896,0.13415637860082263,1.5823387517082723,0.312380952380952,1.396502504377947,0.5444967496077107,1.3579577331426165,2.1106094808126397,1.3495381151680217,7.428134556574918,1.6309543495547945,-0.042130772869173896,-0.22423802612481858,-0.22423802612481858
2021-03-31,ADA,1.213,1.213,1.155,1.192,49419154.93,41610105.3,-0.3106119277988171,-0.9337503020726103,-0.9103003830534746,-0.9117467092817648,-1.185026167776929,-0.017464061318755136,-0.056487202118270075,1.0592973277063842,-0.12016460905349802,1.3645227838665397,0.018095238095238164,1.2755569722537867,0.1355428085829613,1.3612347546153787,5.9778067885117485,1.6164287399089772,-0.017464061318755136,0.11506080449017775,0.11506080449017775
2021-04-07,ADA,1.254,1.289,1.161,1.174,71819740.02,59350388.45,0.2242031580143653,0.14046986597022126,-0.3600607081466265,-0.3935746344992417,-0.6550208772502835,-0.06592172080482428,-0.13497822931785164,0.7318603422604835,0.052074139452780166,0.9283214103958075,-0.018930041152263266,1.2143118544461482,0.33602331315848466,1.1778147702150534,5.560264171711612,1.4803559225045841,-0.06592172080482428,-0.015100671140939603,-0.015100671140939603
2021-04-14,ADA,1.413,1.557,1.352,1.453,237618966.88,163320174.9,1.189422791146736,1.2983954986040693,1.285336206110447,0.9137087324409308,0.8300080998853048,0.02791528088575553,0.09822263797941999,0.6457619860841893,-0.14804063860667604,0.6874517146442354,0.03618711385701667,0.8932291905501398,0.11809523809523803,1.1054199848239428,2.9264214046822743,1.4412175543278118,0.02791528088575553,0.2376490630323682,0.2376490630323682
2021-04-21,ADA,1.269,1.288,1.197,1.204,89127169.02,71564766.76,-0.4319675478852574,-0.16204553422275936,0.0014028385404323274,0.06393924575240462,-0.17248878037458226,-0.05257984184562128,0.21895973154362425,0.9142991298967194,0.3592142188961649,0.8193987376414097,0.05442670537010197,0.8140299434161589,0.19588477366255153,1.111812003730216,3.672025723472669,1.3750206106136906,-0.05257984184562128,-0.17136958017894022,-0.17136958017894022
2021-04-28,ADA,1.309,1.351,1.237,1.338,89611154.11,68614756.75,-0.08461877231638582,-0.27012950879717224,-0.1331977114295242,-0.016836567400041247,-0.13597283420758188,0.02191247477827401,0.0255536626916526,1.0998224578854412,0.010067114093959662,0.9874719291614279,0.12628624883068307,0.9061791534408118,0.0626654898499559,0.9560261286873409,2.9078221356702385,1.356764597584487,0.02191247477827401,0.11129568106312293,0.11129568106312293
2021-05-05,ADA,1.273,1.495,1.262,1.48,186707971.99,132698829.76,0.8620632926002685,0.750115144576089,0.579879857347219,0.6600529328441382,0.7853346687821059,0.1506657682007542,-0.07914659325533346,1.2022895096725992,0.13969335604770072,1.1593755989957528,0.12248322147651058,1.0556124687885438,-0.029027576197386717,0.9507139275414478,2.8827626233314003,1.3539054792304215,0.1506657682007542,0.10612855007473843,0.10612855007473843
